matricula  U.E.A. Trim Ev. Cal Plan
2153074332 2130034 16I GLO. NA  56 BA51
2153074332 2130034 16I REC. NA  56 J30034
2153074332 2331063 16P GLO. NA  56 BC58
2153074332 2331064 16P GLO. NA  56 BC08A
2153074332 2331063 16O GLO. MB  56 BC08
2153074332 2331061 17I GLO. B   56 BB57
2153074332 2130034 17I REC. MB  56 J30034
2153074332 2132075 17P GLO. B   56 BB02
2153074332 2331064 17P GLO. B   56 BC58
2153074332 2112013 17O GLO. B   56 BB51
2153074332 2331065 17O GLO. B   56 BD58A
2153074332 2132060 17O GLO. NA  56 BC02
2153074332 2122081 18I GLO. S   56 BC51
2153074332 2132060 18P GLO. S   56 BC02
2153074332 2141025 18P GLO. S   56 BD01
2153074332 2132061 18P GLO. MB  56 BD51
2153074332 2331066 18O GLO. MB  56 BE58
2153074332 2132062 18O GLO. S   56 BE02
2153074332 2141026 18O GLO. S   56 BE01
2153074332 2132063 19I GLO. MB  56 BF02
2153074332 2122082 19I GLO. B   56 BF03
2153074332 2331067 19I GLO. S   56 BF57
2153074332 2132064 19P GLO. S   56 BG01
2153074332 2332083 19P GLO. B   56 BJ08
2153074332 2332060 19P GLO. B   56 BG08
2153074332 2122083 19P GLO. S   56 BG51
2153074332 2331074 19O GLO. NA  56 BI08
2153074332 2122084 19O GLO. B   56 BG51
2153074332 2132065 19O GLO. S   56 BH01
2153074332 2255183 20I GLO. MB  56 HA04
2153074332 2332080 20I GLO. S   56 BG08
2153074332 2255064 20I REC. MB  56 J55064
2153074332 2331074 20P GLO. B   56 BI08
2153074332 2331072 20P GLO. B   56 BH58
2153074332 2331073 20P GLO. B   56 BI58
2153074332 2332086 20O GLO. B   56 BK58
2153074332 2331077 20O GLO. S   56 BJ08
2161700010 2132060 16I GLO. AO  56
2161700010 2141025 16I GLO. AO  56
2161700010 2255183 16I GLO. AO  56
2161700010 2331065 16I GLO. AO  56
2161700010 2331066 16I GLO. AO  56
2161700010 2130034 16I GLO. AO  56
2161700010 2300033 16I GLO. AO  56
2161700010 2300034 16I GLO. AO  56
2161700010 2300035 16I GLO. AO  56
2161700010 2331061 16I GLO. AO  56
2161700010 2331062 16I GLO. AO  56
2161700010 2331063 16I GLO. AO  56
2161700010 2331067 16I GLO. AO  56
2161700010 2332061 16I GLO. AO  56
2161700010 2341092 16I GLO. AO  56
2161700010 2342003 16I GLO. AO  56
2161700010 2342032 16I GLO. AO  56
2161700010 2132075 16I GLO. AO  56
2161700010 2331064 16I GLO. AO  56
2161700010 2112013 16P GLO. NA  56 BB51
2161700010 2132062 16P GLO. NA  56 BE02
2161700010 2122081 16P GLO. S   56 BC01
2161700010 2132064 16O GLO. NA  56 BG01
2161700010 2112013 17P GLO. NA  56 BB51
2161700010 2141026 17P GLO. B   56 BE51
2161700010 2132061 17O GLO. NA  56 BD51
2161700010 2332060 17O GLO. NA  56 BH08
2161700010 2132061 18I GLO. NA  56 BD51
2161700010 2132064 18I GLO. NA  56 BG01
2161700010 2332060 18P GLO. NA  56 BG08
2161700010 2132062 18O GLO. NA  56 BE02
2161700010 2332083 19I GLO. S   56 BJ08
2161700010 2331073 19P GLO. B   56 BI08
2161700010 2331076 19O GLO. S   56 BK58
2161700010 2132061 19O REC. MB  56 J32061
2161700010 2132062 20I REC. B   56 J32062
2161700010 2342025 20P GLO. S   56 BE02
2161700010 2332074 20O GLO. S   56 BG08
2161700010 2122082 20O GLO. B   56 BF02
2161700010 2331072 20O GLO. S   56 BH58
2161700010 2255414 20O GLO. S   56 HA04
2161700010 2332060 20O REC. S   56 J32060
2162017434 2300034 16P GLO. B   56 BA04
2162017434 2300035 16P GLO. B   56 BA04A
2162017434 2130034 16P GLO. NA  56 BA04
2162017434 2300033 16P GLO. MB  56 BA04
2162017434 2130034 16O GLO. NA  56 BA02
2162017434 2331064 16O GLO. S   56 BC08
2162017434 2331062 16O GLO. B   56 BB08
2162017434 2130034 16O REC. NA  56 J30034
2162017434 2331061 17I GLO. NA  56 BB57
2162017434 2331063 17I GLO. MB  56 BC57
2162017434 2331061 17P GLO. B   56 BB57
2162017434 2130034 17P REC. B   56 J30034
2162017434 2331065 17O GLO. B   56 BD58
2162017434 2132075 17O GLO. S   56 BB51
2162017434 2132060 18I GLO. NA  56 BC01
2162017434 2122081 18I GLO. S   56 BC01
2162017434 2132060 18P GLO. B   56 BC02
2162017434 2141025 18P GLO. S   56 BD01
2162017434 2255064 18P REC. MB  56 J55064
2162017434 2255065 18P REC. MB  56 J55065
2162017434 2112013 18O GLO. NA  56 BB01
2162017434 2132062 18O GLO. S   56 BE01
2162017434 2141026 18O GLO. B   56 BE01
2162017434 2132061 19I GLO. B   56 BD01
2162017434 2122082 19I GLO. MB  56 BF03
2162017434 2255066 19I REC. B   56 J55066
2162017434 2331066 19P GLO. B   56 BE07
2162017434 2132063 19P GLO. MB  56 BF01
2162017434 2331067 19P GLO. B   56 BF58
2162017434 2332083 19O GLO. S   56 BJ08
2162017434 2122083 19O GLO. MB  56 BG51
2162017434 2132064 19O GLO. MB  56 BG02
2162017434 2112013 19O GLO. MB  56 BB51
2162017434 2132065 20I GLO. MB  56 BH01
2162017434 2122084 20I GLO. S   56 BH52
2162017434 2331072 20I GLO. B   56 BH08
2162017434 2331073 20I GLO. B   56 BI08
2162017434 2331074 20P GLO. MB  56 BI08
2162017434 2332075 20P GLO. B   56 BG08
2162017434 2331077 20P GLO. B   56 BJ08
2162017434 2332060 20P GLO. B   56 BG08
2162017434 2332074 20P REC. S   56 J32074
2162017434 2332064 20O GLO. B   56 BG08
2162017434 2332059 20O GLO. B   56 BG58
2162017434 2332086 20O GLO. MB  56 BK58
2162017434 2281052 20O GLO. MB  56 HE02
2162017434 2332000 20O GLO. MB  56 BG08
2162017470 2300034 16P GLO. NA  56 BA04
2162017470 2300035 16P GLO. B   56 BA04A
2162017470 2130034 16P GLO. NA  56 BA04
2162017470 2300033 16P GLO. MB  56 BA04
2162017470 2331064 16O GLO. S   56 BC07
2162017470 2300034 16O GLO. B   56 BA03
2162017470 2130034 16O GLO. NA  56 BA54
2162017470 2331061 17I GLO. B   56 BB07
2162017470 2331062 17P GLO. B   56 BB08
2162017470 2130034 17P REC. MB  56 J30034
2162017470 2112013 17O GLO. NA  56 BB51
2162017470 2132075 17O GLO. NA  56 BB51
2162017470 2331063 17O GLO. NA  56 BC57
2162017470 2331063 18I GLO. MB  56 BC57
2162017470 2331065 18P GLO. NA  56 BD08
2162017470 2112013 18P GLO. S   56 BB02
2162017470 2132075 18O GLO. S   56 BB51
2162017470 2331065 19I GLO. B   56 BD07
2162017470 2132060 19I GLO. S   56 BC51
2162017470 2331066 19P GLO. S   56 BE07
2162017470 2122081 19P GLO. NA  56 BC51
2162017470 2132062 19O GLO. MB  56 BE02
2162017470 2122081 19O GLO. B   56 BC51
2162017470 2132061 20I GLO. MB  56 BD01
2162017470 2132063 20I GLO. MB  56 BF02
2162017470 2141025 20I GLO. B   56 BD51
2162017470 2122082 20P GLO. MB  56 BF01
2162017470 2331073 20P GLO. B   56 BI58
2162017470 2141026 20P GLO. MB  56 BE51
2162017470 2132064 20O GLO. S   56 BG01
2162017470 2331067 20O GLO. MB  56 BF07
2162017470 2332083 20O GLO. B   56 BJ58
2162017470 2332060 20O GLO. MB  56 BG08
2162017621 2300034 16P GLO. S   56 BA04
2162017621 2300035 16P GLO. MB  56 BA04A
2162017621 2130034 16P GLO. NA  56 BA04
2162017621 2300033 16P GLO. MB  56 BA04
2162017621 2331061 16O GLO. NA  56 BB57
2162017621 2130034 16O GLO. NA  56 BA04
2162017621 2331064 16O GLO. NA  56 BC08
2162017621 2331061 17I GLO. NA  56 BB08
2162017621 2331064 17I GLO. B   56 BC58
2162017621 2130034 17I REC. MB  56 J30034
2162017621 2112013 17P GLO. MB  56 BB51
2162017621 2331062 17P GLO. B   56 BB08
2162017621 2132075 17P REC. S   56 J32075
2162017621 2132060 17O GLO. MB  56 BC51
2162017621 2331063 17O GLO. B   56 BC57
2162017621 2132061 18I GLO. NA  56 BD01
2162017621 2132062 18I GLO. MB  56 BE02
2162017621 2122081 18I GLO. NA  56 BC51
2162017621 2331065 18I GLO. B   56 BD07
2162017621 2255064 18P GLO. B   56 HD04
2162017621 2132061 18P GLO. S   56 BD01
2162017621 2122081 18P REC. B   56 J22081
2162017621 2331066 18O GLO. S   56 BE07
2162017621 2255065 18O GLO. NA  56 HE05
2162017621 2132063 18O GLO. B   56 BF51
2162017621 2141025 18O GLO. NA  56 BD51
2162017621 2141025 18O REC. NA  56 J41025
2162017621 2132064 19I GLO. MB  56 BG02
2162017621 2332083 19I GLO. NA  56 BJ08
2162017621 2255065 19I GLO. MB  56 HE15
2162017621 2332083 19P GLO. B   56 BJ08
2162017621 2331073 19P GLO. B   56 BI08
2162017621 2331067 19P GLO. B   56 BF58
2162017621 2141025 19O GLO. B   56 BD01
2162017621 2132065 19O GLO. NA  56 BH01
2162017621 2122082 20I GLO. S   56 BF02
2162017621 2141026 20I GLO. MB  56 BE51
2162017621 2255066 20I GLO. MB  56 HF54
2162017621 2122083 20P GLO. S   56 BG51
2162017621 2332060 20P GLO. B   56 BG08
2162017621 2132065 20P GLO. MB  56 BH02
2162017621 2331061 20P REC. MB  56 J31061
2162017621 2122084 20O GLO. B   56 BG52
2162017621 2331074 20O GLO. MB  56 BI08
2162017621 2293089 20O GLO. MB  56 HB01
2162017621 2331072 20O GLO. B   56 BH08
2162017621 2211093 20O REC. MB  56 J11093
2162017630 2300034 16P GLO. B   56 BA04
2162017630 2300035 16P GLO. B   56 BA04A
2162017630 2130034 16P GLO. B   56 BA04
2162017630 2300033 16P GLO. MB  56 BA04
2162017630 2112013 16O GLO. B   56 BB01
2162017630 2331062 16O GLO. B   56 BB57
2162017630 2331061 16O GLO. S   56 BB58
2162017630 2132075 16O GLO. MB  56 BB02
2162017630 2331063 17I GLO. MB  56 BC57
2162017630 2331065 17I GLO. S   56 BD58
2162017630 2132060 17I GLO. NA  56 BC01
2162017630 2331064 17P GLO. B   56 BC57
2162017630 2132060 17P GLO. MB  56 BC02
2162017630 2132061 17P GLO. MB  56 BD01
2162017630 2122081 17P GLO. B   56 BC51
2162017630 2141025 17O GLO. S   56 BD01
2162017630 2132062 17O GLO. NA  56 BE01
2162017630 2331066 17O GLO. NA  56 BE58
2162017630 2141026 18I GLO. B   56 BE01
2162017630 2331066 18I GLO. B   56 BE58
2162017630 2331067 18P GLO. B   56 BF08
2162017630 2331073 18P GLO. S   56 BI08
2162017630 2132064 18P GLO. S   56 BG01
2162017630 2132062 18P GLO. S   56 BE01
2162017630 2122082 18O GLO. NA  56 BF01
2162017630 2132063 18O GLO. B   56 BF51
2162017630 2332060 18O GLO. S   56 BH08
2162017630 2122082 19I GLO. MB  56 BF02
2162017630 2132065 19I GLO. B   56 BH01
2162017630 2332083 19P GLO. B   56 BJ08
2162017630 2122083 19P GLO. B   56 BG51
2162017630 2331072 19O GLO. B   56 BH58
2162017630 2331074 19O GLO. B   56 BI58
2162017630 2000001 19O GLO. B   56 MDEX102
2162017630 2211081 20I GLO. B   56 HC01
2162017630 2255317 20I GLO. B   56 BA02
2162017630 2122084 20I GLO. B   56 BH51
2162017630 2332071 20P GLO. S   56 BG58
2162017630 2332086 20P GLO. B   56 BK58
2162017667 2300034 16P GLO. MB  56 BA04
2162017667 2300035 16P GLO. MB  56 BA04A
2162017667 2130034 16P GLO. MB  56 BA04
2162017667 2300033 16P GLO. MB  56 BA04
2162017667 2112013 16O GLO. NA  56 BB01
2162017667 2331062 16O GLO. B   56 BB07
2162017667 2132075 16O GLO. MB  56 BB02
2162017667 2255064 16O REC. MB  56 J55064
2162017667 2255065 16O REC. MB  56 J55065
2162017667 2331061 17I GLO. MB  56 BB57
2162017667 2331063 17I GLO. B   56 BC57
2162017667 2132060 17I GLO. B   56 BC51
2162017667 2122081 17I GLO. MB  56 BC01
2162017667 2255066 17I REC. MB  56 J55066
2162017667 2112013 17P GLO. MB  56 BB01
2162017667 2132061 17P GLO. B   56 BD01
2162017667 2141025 17P GLO. B   56 BD51
2162017667 2331064 17P GLO. B   56 BC58
2162017667 2132062 17O GLO. B   56 BE02
2162017667 2331065 17O GLO. MB  56 BD58A
2162017667 2331067 17O GLO. B   56 BF07
2162017667 2122082 18I GLO. S   56 BF02
2162017667 2331073 18I GLO. B   56 BI08
2162017667 2141026 18I GLO. B   56 BE51
2162017667 2132063 18I GLO. B   56 BF01
2162017667 2332060 18P GLO. MB  56 BG08
2162017667 2132064 18P GLO. B   56 BG01
2162017667 2331066 18P GLO. B   56 BE58
2162017667 2331072 18O GLO. S   56 BH08
2162017667 2122083 18O GLO. B   56 BG51
2162017667 2132065 18O GLO. MB  56 BH02
2162017667 2321089 19I GLO. MB  56 BF06
2162017667 2341092 19I GLO. B   56 BC02
2162017667 2122084 19I GLO. NA  56 BH52
2162017667 2332083 19P GLO. B   56 BJ08
2162017667 2332062 19P GLO. B   56 BG58
2162017667 2331074 19P GLO. B   56 BI58
2162017667 2122084 19P REC. B   56 J22084
2162017667 2332080 19O GLO. NA  56 BG08
2162017667 2255414 19O GLO. NA  56 HA04
2162017667 2332071 19O GLO. S   56 BG08
2162017667 2331075 20I GLO. S   56 BJ58
2162017667 2281052 20I GLO. MB  56 HE51
2162017667 2341091 20I GLO. B   56 BC02
2162017667 2331077 20I GLO. S   56 BJ58
2162017667 2332080 20I REC. B   56 J32080
2162017667 2332066 20P GLO. B   56 BG08
2162017667 2331076 20P GLO. MB  56 BK58
2162017667 2255183 20P GLO. MB  56 HA08
2162017667 2331068 20P GLO. B   56 BK58
2162017667 2255317 20O GLO. MB  56 BA51
2162017667 2331069 20O GLO. B   56 BL08
2162017667 2332074 20O REC. B   56 J32074
2162017667 2332075 20O REC. B   56 J32075
2162017818 2300034 16P GLO. NA  56 BA04
2162017818 2300035 16P GLO. B   56 BA04A
2162017818 2130034 16P GLO. NA  56 BA04
2162017818 2300033 16P GLO. MB  56 BA04
2162017818 2300034 16O GLO. B   56 BA51
2162017818 2331064 16O GLO. S   56 BC07
2162017818 2130034 16O GLO. NA  56 BA02
2162017818 2331061 17I GLO. NA  56 BB57
2162017818 2331062 17I GLO. B   56 BB08A
2162017818 2130034 17I REC. B   56 J30034
2162017818 2331063 17P GLO. S   56 BC07
2162017818 2132075 17P GLO. NA  56 BB01
2162017818 2132075 17P REC. NA  56 J32075
2162017818 2132075 17O GLO. MB  56 BB03
2162017818 2331065 18I GLO. S   56 BD08
2162017818 2122081 18I GLO. S   56 BC01
2162017818 2132060 18P GLO. S   56 BC02
2162017818 2141025 18P GLO. MB  56 BD01
2162017818 2331061 18P GLO. S   56 BB07A
2162017818 2331066 18O GLO. S   56 BE07
2162017818 2132061 18O GLO. S   56 BD01
2162017818 2132062 18O GLO. B   56 BE02
2162017818 2332083 19I GLO. S   56 BJ08
2162017818 2132063 19I GLO. B   56 BF02
2162017818 2331073 19I GLO. B   56 BI08
2162017818 2122082 19P GLO. NA  56 BF03
2162017818 2331076 19P GLO. MB  56 BK08
2162017818 2141026 19P GLO. S   56 BE51
2162017818 2112013 19P REC. MB  56 J12013
2162017818 2331067 19O GLO. B   56 BF58
2162017818 2132064 19O GLO. S   56 BG01
2162017818 2332060 19O GLO. S   56 BH08
2162017818 2255064 19O REC. MB  56 J55064
2162017818 2255065 19O REC. MB  56 J55065
2162017818 2122082 20I GLO. S   56 BF02
2162017818 2132065 20I GLO. B   56 BH02
2162017818 2255066 20P GLO. MB  56 HF54
2162017818 2211075 20P GLO. MB  56 HA51
2162017818 2211092 20O GLO. MB  56 HE12
2162017818 2255183 20O GLO. B   56 HA12
2162017890 2300034 16P GLO. S   56 BA04
2162017890 2300035 16P GLO. MB  56 BA04A
2162017890 2130034 16P GLO. NA  56 BA04
2162017890 2300033 16P GLO. MB  56 BA04
2162017890 2331064 16O GLO. MB  56 BC58
2162017890 2130034 16O GLO. NA  56 BA53
2162017890 2331062 16O GLO. MB  56 BB08
2162017890 2331063 17I GLO. MB  56 BC58A
2162017890 2331061 17I GLO. S   56 BB07
2162017890 2255064 17P GLO. MB  56 HD05
2162017890 2130034 17P REC. S   56 J30034
2162017890 2112013 17O GLO. NA  56 BB51
2162017890 2255065 17O GLO. MB  56 HE03
2162017890 2331065 17O GLO. B   56 BD58A
2162017890 2132075 17O GLO. NA  56 BB51
2162017890 2255066 18I GLO. MB  56 HF07
2162017890 2112013 18I REC. S   56 J12013
2162017890 2331066 18P GLO. B   56 BE07
2162017890 2132075 18O GLO. NA  56 BB51
2162017916 2300034 16P GLO. B   56 BA04
2162017916 2300035 16P GLO. MB  56 BA04A
2162017916 2130034 16P GLO. B   56 BA04
2162017916 2300033 16P GLO. MB  56 BA04
2162017916 2331062 16O GLO. S   56 BB07
2162017916 2112013 16O GLO. S   56 BB51
2162017916 2132075 16O GLO. B   56 BB02
2162017916 2331061 16O GLO. B   56 BB07
2162017916 2331063 17I GLO. B   56 BC57
2162017916 2331064 17I GLO. NA  56 BC08
2162017916 2122081 17I GLO. S   56 BC51
2162017916 2132060 17I GLO. NA  56 BC01
2162017916 2331065 17P GLO. B   56 BD08
2162017916 2331064 17P GLO. S   56 BC08
2162017916 2132060 17P GLO. B   56 BC01
2162017916 2141025 17P GLO. S   56 BD01
2162017916 2132062 17O GLO. S   56 BE02
2162017916 2132061 17O GLO. S   56 BD01
2162017916 2331066 17O GLO. B   56 BE58
2162017916 2255064 18I GLO. NA  56 HD02
2162017916 2132063 18I GLO. S   56 BF52
2162017916 2331067 18I GLO. MB  56 BF58
2162017916 2141026 18I GLO. NA  56 BE01
2162017916 2122082 18P GLO. MB  56 BF01
2162017916 2331073 18P GLO. S   56 BI08
2162017916 2132064 18P GLO. B   56 BG01
2162017916 2255064 18P GLO. MB  56 HD54
2162017916 2255065 18O GLO. B   56 HE02
2162017916 2122083 18O GLO. B   56 BG51
2162017916 2132065 18O GLO. MB  56 BH02
2162017916 2332060 18O GLO. S   56 BH08
2162017916 2352033 19I GLO. MB  56 BL05
2162017916 2122084 19I GLO. B   56 BH51
2162017916 2331072 19P GLO. NA  56 BH08
2162017916 2255066 19P GLO. MB  56 HF04
2162017916 2331077 19P GLO. B   56 BJ08
2162017916 2000013 19O GLO. NA  56 MDEX201
2162017916 2332071 19O GLO. B   56 BG08
2162017916 2331072 19O REC. B   56 J31072
2162017916 2141026 19O REC. S   56 J41026
2162017916 2331074 20I GLO. B   56 BI08
2162017916 2332080 20I GLO. MB  56 BG08
2162017916 2331075 20P GLO. MB  56 BJ08
2162017916 2332066 20P GLO. MB  56 BG08
2162017916 2332083 20P GLO. S   56 BJ08
2162017916 2331076 20O GLO. S   56 BK58
2162017916 2331068 20O GLO. B   56 BK58
2162017943 2300034 16P GLO. B   56 BA04
2162017943 2300035 16P GLO. B   56 BA04A
2162017943 2130034 16P GLO. B   56 BA04
2162017943 2300033 16P GLO. MB  56 BA04
2162017943 2112013 16O GLO. B   56 BB01
2162017943 2331062 16O GLO. B   56 BB07
2162017943 2132075 16O GLO. B   56 BB02
2162017943 2331061 17I GLO. MB  56 BB57
2162017943 2331063 17I GLO. MB  56 BC57
2162017943 2132060 17I GLO. S   56 BC51
2162017943 2122081 17I GLO. NA  56 BC01
2162017943 2331065 17P GLO. MB  56 BD08
2162017943 2132061 17P GLO. MB  56 BD01
2162017943 2122081 17P GLO. B   56 BC51
2162017943 2331064 17P GLO. B   56 BC58
2162017943 2141025 17O GLO. B   56 BD01
2162017943 2255064 17O GLO. S   56 HD11
2162017943 2132062 17O GLO. MB  56 BE01
2162017943 2331066 17O GLO. MB  56 BE58
2162017943 2255065 18I GLO. MB  56 HE10
2162017943 2122082 18I GLO. S   56 BF02
2162017943 2331067 18I GLO. B   56 BF07
2162017943 2141026 18I GLO. NA  56 BE51
2162017943 2132063 18I GLO. B   56 BF01
2162017943 2255066 18P GLO. MB  56 HF02
2162017943 2332060 18P GLO. B   56 BG08
2162017943 2141026 18P GLO. S   56 BE01
2162017943 2132064 18P GLO. S   56 BG01
2162017943 2132065 18O GLO. MB  56 BH01
2162017943 2331072 18O GLO. MB  56 BH08
2162017943 2122083 18O GLO. B   56 BG51
2162017943 2332083 19I GLO. MB  56 BJ08
2162017943 2331073 19I GLO. B   56 BI08
2162017943 2331074 19I GLO. MB  56 BI08
2162017943 2122084 19I GLO. B   56 BH52
2162017943 2331075 19P GLO. MB  56 BJ58
2162017943 2331076 19P GLO. B   56 BK08
2162017943 2331077 19P GLO. MB  56 BJ08
2162017943 2332057 19P GLO. B   56 BG08
2162017943 2332086 19O GLO. B   56 BK08
2162017943 2255183 19O GLO. MB  56 HA08
2162017943 2255317 19O GLO. B   56 BA01
2162017943 2332071 19O GLO. B   56 BG08
2162017943 2332000 19O GLO. MB  56 BG08
2162017943 2211093 20I GLO. B   56 HF13
2162017943 2332074 20I GLO. B   56 BG08
2162017943 2332080 20I GLO. B   56 BG08
2162017943 2331068 20I REC. B   56 J31068
2162017943 2332062 20P GLO. MB  56 BG58
2162017943 2211085 20P GLO. B   56 HD14
2162017943 2331069 20P GLO. B   56 BL07
2162017943 2332066 20O GLO. MB  56 BG08
2162017943 2332075 20O GLO. B   56 BG08
2162017943 2332087 20O GLO. B   56 BK08
2162017952 2300034 16P GLO. S   56 BA04
2162017952 2300035 16P GLO. B   56 BA04A
2162017952 2130034 16P GLO. NA  56 BA04
2162017952 2300033 16P GLO. MB  56 BA04
2162017952 2130034 16O GLO. NA  56 BA02
2162017952 2331064 16O GLO. MB  56 BC08
2162017952 2331062 16O GLO. S   56 BB08
2162017952 2331061 17I GLO. S   56 BB57
2162017952 2331063 17I GLO. B   56 BC57
2162017952 2130034 17I REC. B   56 J30034
2162017952 2331065 17P GLO. S   56 BD07
2162017952 2112013 17P GLO. S   56 BB01
2162017952 2132075 17P GLO. B   56 BB01
2162017952 2132060 17O GLO. MB  56 BC51
2162017952 2132061 17O GLO. B   56 BD01
2162017952 2122081 17O GLO. NA  56 BC02
2162017952 2331066 18I GLO. MB  56 BE07
2162017952 2132062 18I GLO. MB  56 BE02
2162017952 2122081 18I REC. NA  56 J22081
2162017952 2255064 18I REC. NA  56 J55064
2162017952 2132063 18P GLO. NA  56 BF01
2162017952 2255064 18P GLO. B   56 HD10
2162017952 2122082 18P GLO. S   56 BF02
2162017952 2122081 18P REC. B   56 J22081
2162017952 2141025 18O GLO. MB  56 BD01
2162017952 2255065 18O GLO. NA  56 HE11
2162017952 2122083 18O GLO. B   56 BG51
2162017952 2132063 18O GLO. B   56 BF01
2162017952 2331073 18O GLO. B   56 BI08
2162017952 2132064 19I GLO. S   56 BG02
2162017952 2255065 19I GLO. MB  56 HE10
2162017952 2141026 19I GLO. B   56 BE01
2162017952 2331067 19I GLO. S   56 BF57
2162017952 2331072 19P GLO. MB  56 BH08
2162017952 2332083 19P GLO. B   56 BJ08
2162017952 2122084 19P GLO. B   56 BH52
2162017952 2332060 19P GLO. B   56 BG08
2162017952 2255066 19P GLO. MB  56 HF08
2162017952 2211082 19O GLO. S   56 HC01
2162017952 2331074 19O GLO. MB  56 BI08
2162017952 2331077 19O GLO. B   56 BJ08
2162017952 2332080 19O GLO. S   56 BG08
2162017952 2332000 19O GLO. NA  56 BG08
2162017952 2132065 19O GLO. S   56 BH01
2162017952 2331075 20I GLO. B   56 BJ08
2162017952 2332062 20I GLO. MB  56 BG58
2162017952 2255183 20I GLO. MB  56 HA04
2162017952 2332074 20I GLO. S   56 BG08
2162017952 2332086 20I GLO. MB  56 BK58
2162017952 2332075 20P GLO. B   56 BG08
2162017952 2331076 20P GLO. MB  56 BK58
2162017952 2255302 20P GLO. MB  56 HA01
2162017952 2331068 20P REC. B   56 J31068
2162017952 2242036 20O GLO. MB  56 HA51
2162017952 2332064 20O GLO. B   56 BG08
2162017952 2332059 20O GLO. B   56 BG58
2162017952 2331069 20O REC. B   56 J31069B
2162018075 2300034 16P GLO. B   56 BA04
2162018075 2300035 16P GLO. MB  56 BA04A
2162018075 2130034 16P GLO. S   56 BA04
2162018075 2300033 16P GLO. MB  56 BA04
2162018075 2112013 16O GLO. S   56 BB51
2162018075 2331061 16O GLO. B   56 BB58
2162018075 2331062 16O GLO. S   56 BB08
2162018075 2132075 16O GLO. S   56 BB02
2162018075 2255064 17I REC. B   56 J55064
2162018075 2331064 17I REC. B   56 J31064
2162018075 2331065 17P GLO. MB  56 BD08
2162018075 2331063 17P GLO. MB  56 BC58
2162018075 2132060 17P GLO. NA  56 BC01
2162018075 2122081 17P GLO. S   56 BC51
2162018075 2141025 17O GLO. B   56 BD01
2162018075 2331066 17O GLO. NA  56 BE58
2162018075 2132060 17O GLO. S   56 BC02
2162018075 2255065 17O REC. MB  56 J55065
2162018075 2132062 18I GLO. MB  56 BE02
2162018075 2141026 18I GLO. MB  56 BE01
2162018075 2255066 18I REC. MB  56 J55066
2162018075 2331067 18P GLO. NA  56 BF08
2162018075 2331073 18P GLO. B   56 BI08
2162018075 2122082 18P GLO. MB  56 BF02
2162018075 2132061 18P GLO. MB  56 BD01
2162018075 2331066 18P GLO. MB  56 BE58
2162018075 2331067 18O GLO. B   56 BF58
2162018075 2122083 18O GLO. S   56 BG01
2162018075 2132063 18O GLO. MB  56 BF51
2162018075 2132064 19I GLO. MB  56 BG02
2162018075 2332083 19I GLO. S   56 BJ08
2162018075 2332060 19I GLO. MB  56 BH08
2162018075 2122084 19I GLO. B   56 BH52
2162018075 2331074 19I REC. S   56 J31074
2162018075 2331072 19P GLO. S   56 BH08
2162018075 2332074 19P GLO. NA  56 BG08
2162018075 2332080 19P GLO. B   56 BG08
2162018075 2241091 19P GLO. NA  56 HC01
2162018075 2341092 19P GLO. B   56 BC52
2162018075 2331076 19O GLO. B   56 BK58
2162018075 2331075 19O GLO. S   56 BJ58
2162018075 2331077 19O GLO. NA  56 BJ08
2162018075 2292077 19O GLO. B   56 HA05
2162018075 2331077 19O REC. MB  56 J31077
2162018075 2332000 19O REC. MB  56 J32000
2162018075 2332086 20I GLO. B   56 BK58
2162018075 2211095 20I GLO. MB  56 HF58
2162018075 2255317 20I GLO. MB  56 BA02
2162018075 2122108 20I GLO. B   56 CJ51
2162018075 2211087 20P GLO. B   56 HD57
2162018075 2342033 20P GLO. MB  56 BH02
2162018075 2141111 20P GLO. MB  56 CM01
2162018075 2132065 20P GLO. MB  56 BH02
2162018075 2332001 20O GLO. B   56 BI57
2162018075 2332071 20O GLO. B   56 BG58
2162018075 2332059 20O GLO. MB  56 BG58
2162018075 2331068 20O REC. B   56 J31068
2162018351 2300034 16P GLO. S   56 BA04
2162018351 2300035 16P GLO. MB  56 BA04B
2162018351 2130034 16P GLO. NA  56 BA04
2162018351 2300033 16P GLO. MB  56 BA04
2162018351 2331064 16O GLO. NA  56 BC07
2162018351 2331062 16O GLO. NA  56 BB58
2162018351 2130034 16O GLO. S   56 BA03
2162018351 2331062 17I GLO. B   56 BB08A
2162018351 2132075 17I GLO. NA  56 BB01
2162018351 2331064 17I REC. S   56 J31064
2162018351 2331063 17P GLO. S   56 BC07
2162018351 2132075 17P GLO. NA  56 BB01
2162018351 2132075 17P REC. NA  56 J32075
2162018351 2112013 17P REC. S   56 J12013
2162018351 2255064 17O GLO. S   56 HD12
2162018351 2331061 17O GLO. MB  56 BB07
2162018351 2132075 17O REC. NA  56 J32075
2162018351 2331065 17O REC. B   56 J31065
2162018351 2255065 18I GLO. B   56 HE08
2162018351 2132075 18I REC. MB  56 J18351
2162018351 2331066 18I REC. B   56 J31066
2162018351 2255066 18P GLO. MB  56 HF12
2162018351 2132060 18P GLO. S   56 BC01
2162018351 2132061 18P GLO. NA  56 BD51
2162018351 2122081 18O GLO. NA  56 BC51
2162018351 2331073 18O GLO. S   56 BI08
