matricula  U.E.A. Trim Ev. Cal Plan
2162018628 2312059 18I GLO. S   52 BG01
2162018628 2312060 18O GLO. NA  52 BG01A
2162018628 2255064 18O GLO. S   52 HD02
2162018628 2312063 18O GLO. B   52 BH01A
2162018628 2312062 19I GLO. B   52 BH51
2162018628 2312060 19I GLO. NA  52 BG51
2162018628 2255065 19I GLO. MB  52 HE16
2162018628 2312070 19I GLO. MB  52 BE01
2162018628 2312058 19I GLO. NA  52 BG01
2162018628 2255066 19P GLO. MB  52 HF06
2162018628 2312065 19P GLO. B   52 BI01
2162018628 2312061 19P GLO. B   52 BH01
2162018628 2312060 19P REC. NA  52 J12060
2162018628 2312058 19P REC. NA  52 J12058
2162018628 2312096 19O GLO. MB  52 BF01C
2162018628 2331065 19O GLO. S   52 BD07
2162018628 2312064 19O GLO. B   52 BI01
2162018628 2312058 19O REC. B   52 J12058
2162018628 2342045 20I GLO. B   52 BK02
2162018628 2312066 20I GLO. B   52 BI51
2162018628 2312067 20I GLO. MB  52 BJ28
2162018628 2342005 20I GLO. MB  52 BH52
2162018628 2312060 20I REC. MB  52 J12060
2162018628 2312068 20P GLO. MB  52 BK28
2162018628 2312087 20P GLO. MB  52 BI01
2162018628 2312090 20P GLO. MB  52 BI01
2162018628 2312089 20P GLO. MB  52 BI01
2162018628 2000001 20O GLO. MB  52 MDEX102
2162018628 2000003 20O GLO. S   52 MDEX251
2162018628 2000002 20O GLO. MB  52 MDEX301
2162018628 2312069 20O GLO. MB  52 BL28
2162018628 2312077 20O GLO. MB  52 BE01
2162018780 2300033 16P GLO. S   52 BA01
2162018780 2300034 16P GLO. NA  52 BA01
2162018780 2300035 16P GLO. MB  52 BA01B
2162018780 2312047 16P GLO. MB  52 BA01
2162018780 2312052 16O GLO. MB  52 BB01B
2162018780 2312056 16O GLO. MB  52 BB01A
2162018780 2312048 16O GLO. B   52 BB01B
2162018780 2300034 17I GLO. MB  52 BA01
2162018780 2312053 17I GLO. B   52 BC01A
2162018780 2312049 17P GLO. B   52 BC01
2162018780 2352038 17P GLO. MB  52 BC51
2162018780 2312054 17P REC. S   52 J12054
2162018780 2312050 17O GLO. MB  52 BD01A
2162018780 2341086 17O GLO. S   52 BB51
2162018780 2255064 18I GLO. B   52 HD11
2162018780 2341089 18I GLO. B   52 BC01
2162018780 2312051 18I REC. B   52 J12051
2162018780 2341093 18P GLO. S   52 BD01
2162018780 2342000 18P GLO. MB  52 BD51
2162018780 2312057 18P GLO. B   52 BF51
2162018780 2352034 18P GLO. MB  52 BF51
2162018780 2312055 18O GLO. MB  52 BE01
2162018780 2312060 18O GLO. MB  52 BG01
2162018780 2352035 18O GLO. MB  52 BB03
2162018780 2255065 18O GLO. MB  52 HE10
2162018780 2312081 18O GLO. MB  52 BE01
2162018780 2352036 19I GLO. B   52 BF01
2162018780 2312061 19I GLO. B   52 BH51
2162018780 2312066 19I GLO. B   52 BI01
2162018780 2312063 19I GLO. MB  52 BH01
2162018780 2255066 19P GLO. B   52 HF51
2162018780 2321060 19P GLO. MB  52 BG06B
2162018780 2312064 19P GLO. MB  52 BI51
2162018780 2312062 19P GLO. MB  52 BH01
2162018780 2342016 19O GLO. MB  52 BH02
2162018780 2255183 19O GLO. B   52 HA05
2162018780 2342039 19O GLO. MB  52 BG12
2162018780 2312059 19O GLO. MB  52 BG01
2162018780 2312095 19O GLO. MB  52 BF01C
2162018780 2312075 20I GLO. MB  52 BE01
2162018780 2321067 20I GLO. MB  52 BB06
2162018780 2352033 20I GLO. B   52 BL05
2162018780 2312065 20I GLO. MB  52 BI51
2162018780 2321062 20I GLO. MB  52 BC06B
2162018780 2312058 20P GLO. MB  52 BG51
2162018780 2312090 20P GLO. MB  52 BI01
2162018780 2141097 20P GLO. MB  52 CI01
2162018780 2224073 20P GLO. MB  52 HG01
2162018780 2332071 20O GLO. MB  52 BG58
2162018780 2342026 20O GLO. MB  52 BE02
2162018806 2300035 16P GLO. B   52 BA51A
2162018806 2312047 16P GLO. B   52 BA51
2162018806 2300034 16P GLO. MB  52 BA51
2162018806 2300033 16P GLO. MB  52 BA51
2162018806 2312056 16O GLO. MB  52 BB51
2162018806 2312048 16O GLO. NA  52 BB51
2162018806 2312052 16O GLO. S   52 BB01A
2162018806 2341086 16O GLO. B   52 BB01A
2162018806 2312048 17I GLO. B   52 BB01A
2162018806 2312053 17I GLO. B   52 BC51
2162018806 2352038 17I GLO. S   52 BC51
2162018806 2312049 17P GLO. NA  52 BC01A
2162018806 2341089 17P GLO. B   52 BC52
2162018806 2312054 17P GLO. B   52 BD01
2162018806 2342000 17P GLO. B   52 BD51
2162018806 2312049 17P REC. S   52 J12049
2162018806 2312055 17O GLO. B   52 BE01A
2162018806 2341093 17O GLO. MB  52 BD52
2162018806 2352035 17O GLO. B   52 BB02
2162018806 2312050 17O REC. MB  52 J12050
2162018806 2352036 18I GLO. B   52 BC01
2162018806 2352034 18I GLO. MB  52 BF51
2162018806 2255065 18I GLO. B   52 HE16
2162018806 2312057 18I GLO. MB  52 BF01
2162018806 2312051 18I REC. B   52 J12051
2162018806 2255064 18I REC. MB  52 J55064
2162018806 2312060 18P GLO. B   52 BG01A
2162018806 2312059 18P GLO. S   52 BG01A
2162018806 2342008 18P GLO. B   52 BI02
2162018806 2312058 18P GLO. S   52 BG01A
2162018806 2312061 18P GLO. B   52 BH51
2162018806 2255066 18O GLO. B   52 HF09
2162018806 2312062 18O GLO. B   52 BH01
2162018806 2312063 18O GLO. MB  52 BH01
2162018806 2312081 18O REC. MB  52 J12081
2162018806 2312066 19I GLO. S   52 BI51
2162018806 2312065 19I GLO. B   52 BI01
2162018806 2312064 19I GLO. MB  52 BI51
2162018806 2312095 19P GLO. MB  52 BF01C
2162018806 2312067 19P GLO. MB  52 BJ06
2162018806 2352024 19P GLO. MB  52 BK55
2162018806 2321060 19P GLO. S   52 BF06A
2162018806 2352017 19P GLO. MB  52 BK55
2162018806 2312068 19O GLO. MB  52 BK06
2162018806 2312094 19O GLO. MB  52 BE01E
2162018806 2342002 19O GLO. MB  52 BG52
2162018806 2352032 19O GLO. MB  52 BL55
2162018806 2312069 20I GLO. MB  52 BL06
2162018806 2151027 20I GLO. S   52 CG01
2162018806 2312096 20I GLO. MB  52 BG01F
2162018806 2352015 20I REC. MB  52 J52015
2162018806 2151026 20P GLO. MB  52 CF01
2162018806 2211075 20P REC. S   52 J11075
2162018806 2352016 20O GLO. B   52 BL55
2162018879 2300035 16P GLO. B   52 BA51A
2162018879 2312047 16P GLO. B   52 BA51
2162018879 2300034 16P GLO. MB  52 BA51
2162018879 2300033 16P GLO. MB  52 BA51
2162018879 2312052 16O GLO. B   52 BB51
2162018879 2312056 16O GLO. B   52 BB51
2162018879 2312048 16O GLO. NA  52 BB51
2162018879 2341086 16O GLO. NA  52 BB51
2162018879 2312048 17I GLO. B   52 BB01
2162018879 2312053 17I GLO. MB  52 BC51
2162018879 2341086 17I REC. MB  52 J41086
2162018879 2312054 17P GLO. B   52 BD51
2162018879 2341093 17P GLO. B   52 BD51
2162018879 2312049 17P GLO. B   52 BC01A
2162018879 2342000 17P GLO. NA  52 BD51
2162018879 2341089 17P REC. B   52 J41089
2162018879 2342000 17P REC. S   52 J42000
2162018879 2312055 17O GLO. NA  52 BE01A
2162018879 2312050 17O GLO. MB  52 BD01A
2162018879 2352038 17O GLO. B   52 BD55
2162018879 2352035 17O REC. B   52 J52035
2162018879 2312055 18I GLO. MB  52 BE01A
2162018879 2352036 18I GLO. B   52 BC02
2162018879 2312057 18I GLO. B   52 BF01
2162018879 2352034 18I REC. MB  52 J52034
2162018879 2312051 18I REC. B   52 J12051
2162018879 2255064 18P GLO. MB  52 HD51
2162018879 2312060 18P GLO. MB  52 BG01A
2162018879 2312058 18P GLO. S   52 BG01A
2162018879 2312061 18P GLO. MB  52 BH51
2162018879 2312059 18P GLO. B   52 BG01
2162018879 2312083 18O GLO. MB  52 BE01
2162018879 2312062 18O GLO. MB  52 BH01A
2162018879 2255065 18O GLO. MB  52 HE03
2162018879 2312063 18O GLO. MB  52 BH01
2162018879 2321089 18O GLO. MB  52 BE06
2162018879 2293044 19I GLO. B   52 HH01
2162018879 2255066 19I GLO. MB  52 HF03
2162018879 2312066 19I GLO. MB  52 BI01
2162018879 2312065 19I GLO. S   52 BI01
2162018879 2312064 19I GLO. MB  52 BI51
2162018879 2312094 19P GLO. MB  52 MOV01
2162018879 2312095 19P GLO. B   52 MOV01
2162018879 2312096 19P GLO. MB  52 MOV01
2162018879 2331064 19O GLO. NA  52 BC07
2162018879 2312084 19O GLO. MB  52 BI01
2162018879 2342002 19O REC. B   52 J42002
2162018879 2352008 19O REC. B   52 J52008
2162018879 2352015 20I REC. MB  52 J52015
2162018879 2255187 20P GLO. B   52 HC02
2162018879 2321060 20P GLO. B   52 BF06A
2162018879 2332074 20O GLO. S   52 BG08
2162018879 2312067 20O GLO. MB  52 BJ01
2162018879 2312077 20O GLO. MB  52 BE01
2162018904 2300035 16P GLO. B   52 BA51A
2162018904 2312047 16P GLO. S   52 BA51
2162018904 2300034 16P GLO. S   52 BA51
2162018904 2300033 16P GLO. MB  52 BA51
2162018904 2312056 16O GLO. S   52 BB01B
2162018904 2312052 16O GLO. NA  52 BB01B
2162018904 2341086 16O GLO. MB  52 BB01B
2162018904 2312048 16O GLO. NA  52 BB01B
2162018904 2312048 17I GLO. B   52 BB01A
2162018904 2341089 17I GLO. B   52 BC01
2162018904 2312049 17P GLO. B   52 BC51
2162018904 2341093 17P GLO. NA  52 BD05
2162018904 2352038 17P GLO. NA  52 BC51
2162018904 2312052 17P GLO. NA  52 BB01
2162018904 2312050 17O GLO. S   52 BD01A
2162018904 2341093 17O REC. B   52 J41093
2162018904 2352038 18I GLO. S   52 BC51
2162018904 2312054 18I GLO. NA  52 BD01
2162018904 2342000 18I GLO. B   52 BF02
2162018904 2255064 18P GLO. NA  52 HD04
2162018904 2312051 18P GLO. B   52 BE51
2162018904 2312054 18P GLO. S   52 BD51
2162018904 2312071 18P GLO. B   52 BE01
2162018904 2352035 18O GLO. NA  52 BB02
2162018904 2312055 18O GLO. B   52 BE51
2162018904 2352034 18O GLO. B   52 BA05A
2162018904 2312057 18O GLO. B   52 BF51
2162018904 2312081 18O REC. B   52 J12081
2162018904 2312060 19I GLO. MB  52 BG01
2162018904 2352035 19I GLO. B   52 BB01
2162018904 2312059 19I GLO. MB  52 BG01
2162018904 2312095 19I GLO. S   52 BF01A
2162018904 2211093 19P GLO. NA  52 HF17
2162018904 2312063 19P GLO. B   52 BH01
2162018904 2352024 19P GLO. MB  52 BK55
2162018904 2312062 19P GLO. B   52 BH01
2162018904 2312087 19O GLO. MB  52 BI01
2162018904 2352036 19O GLO. NA  52 BC01
2162018904 2342039 19O GLO. S   52 BG12
2162018904 2312064 19O GLO. MB  52 BI01
2162018904 2312052 19O REC. B   52 J12052
2162018904 2255064 20I GLO. MB  52 HD16
2162018904 2312066 20I GLO. MB  52 BI01
2162018904 2352036 20P GLO. S   52 BC01
2162018904 2312058 20P GLO. B   52 BG51
2162018904 2312061 20P REC. S   52 J12061
2162018904 2312067 20O GLO. B   52 BJ14
2162018904 2312065 20O GLO. MB  52 BI01
2162018904 2312053 20O GLO. B   52 BC01
2162018995 2300035 16P GLO. B   52 BA51A
2162018995 2312047 16P GLO. B   52 BA51
2162018995 2300034 16P GLO. B   52 BA51
2162018995 2300033 16P GLO. MB  52 BA51
2162018995 2312052 16O GLO. B   52 BB51
2162018995 2312056 16O GLO. S   52 BB01B
2162018995 2341086 16O GLO. B   52 BB52
2162018995 2312048 16O GLO. NA  52 BB01B
2162018995 2352038 17I GLO. B   52 BC01
2162018995 2341089 17I GLO. S   52 BC01
2162018995 2312053 17I GLO. B   52 BC51
2162018995 2312049 17P GLO. MB  52 BC51
2162018995 2341093 17P GLO. S   52 BD01
2162018995 2312054 17P GLO. B   52 BD01
2162018995 2342000 17P GLO. NA  52 BD51
2162018995 2312055 17O GLO. NA  52 BE01A
2162018995 2312050 17O GLO. S   52 BD01A
2162018995 2342000 17O GLO. MB  52 BE05
2162018995 2352035 17O GLO. NA  52 BB02
2162018995 2312048 18I GLO. NA  52 BB01
2162018995 2331087 18I GLO. NA  52 BG07
2162018995 2352034 18I GLO. B   52 BF51
2162018995 2312057 18I GLO. B   52 BF01
2162018995 2352035 18P GLO. B   52 BB02
2162018995 2321095 18P GLO. S   52 BI06
2162018995 2312051 18P REC. B   52 J12051
2162018995 2312059 18O GLO. S   52 BG01
2162018995 2312060 18O GLO. NA  52 BG01A
2162018995 2312055 18O GLO. B   52 BE51
2162018995 2312061 19I GLO. B   52 BH01
2162018995 2352036 19P GLO. B   52 BC01
2162018995 2342039 19P GLO. MB  52 BG02
2162018995 2312096 19P GLO. B   52 BF01B
2162018995 2312062 19O GLO. B   52 BH01
2162018995 2312058 19O GLO. B   52 BG51
2162018995 2312063 19O GLO. MB  52 BH01
2162018995 2312064 20I GLO. MB  52 BI51
2162018995 2321060 20I GLO. MB  52 BF06A
2162018995 2342006 20I GLO. B   52 BI52
2162018995 2312065 20I GLO. MB  52 BI51
2162018995 2312083 20P GLO. MB  52 BE01
2162018995 2312094 20P GLO. MB  52 BE01A
2162018995 2312095 20P GLO. MB  52 BF01A
2162018995 2321071 20P GLO. B   52 BG06B
2162018995 2211089 20O GLO. MB  52 HE51
2162018995 2255183 20O GLO. B   52 HA04
2162018995 2312066 20O GLO. B   52 BI01
2162018995 2321088 20O GLO. B   52 BF06
2162018995 2255413 20O GLO. MB  52 HA03
2162019018 2300035 16P GLO. B   52 BA51A
2162019018 2312047 16P GLO. B   52 BA51
2162019018 2300034 16P GLO. MB  52 BA51
2162019018 2300033 16P GLO. MB  52 BA51
2162019018 2312048 16O GLO. S   52 BB01A
2162019018 2312056 16O GLO. B   52 BB51
2162019018 2312052 16O GLO. NA  52 BB01A
2162019018 2341086 16O GLO. S   52 BB01A
2162019018 2352038 17I GLO. MB  52 BC01A
2162019018 2312052 17I GLO. MB  52 BB01A
2162019018 2312049 17I GLO. B   52 BC01A
2162019018 2341093 17P GLO. B   52 BD01
2162019018 2312050 17P GLO. B   52 BD01
2162019018 2312054 17P GLO. B   52 BD01
2162019018 2342000 17P GLO. S   52 BD51
2162019018 2341089 17P REC. B   52 J41089
2162019018 2312055 17O GLO. S   52 BE01A
2162019018 2352035 17O GLO. MB  52 BB02
2162019018 2312051 17O GLO. MB  52 BE01A
2162019018 2255064 18I GLO. MB  52 HD51
2162019018 2352036 18I GLO. MB  52 BC01
2162019018 2312057 18I GLO. MB  52 BF51
2162019018 2312060 18I GLO. MB  52 BG01
2162019018 2312059 18I GLO. B   52 BG01
2162019018 2255065 18P GLO. MB  52 HE51
2162019018 2312063 18P GLO. NA  52 BH01
2162019018 2312061 18P GLO. B   52 BH51
2162019018 2312053 18P GLO. B   52 BC01A
2162019018 2352034 18P GLO. B   52 BA05A
2162019018 2312062 18O GLO. S   52 BH01A
2162019018 2255066 18O GLO. S   52 HF53
2162019018 2312063 18O GLO. S   52 BH01
2162019018 2312066 19I GLO. B   52 BI51
2162019018 2312065 19I GLO. S   52 BI01
2162019018 2312087 19I GLO. MB  52 BI01
2162019018 2312089 19I GLO. MB  52 BI01
2162019018 2321089 19I GLO. MB  52 BF06
2162019018 2312085 19P GLO. MB  52 BI01
2162019018 2321070 19P GLO. MB  52 BG06A
2162019018 2000008 19P GLO. MB  52 MDEX302
2162019018 2312064 19P GLO. MB  52 BI51
2162019018 2312058 19P GLO. B   52 BG01
2162019018 2312090 19P GLO. MB  52 BI01
2162019018 2000001 19O GLO. MB  52 MDEX104
2162019018 2312082 19O GLO. MB  52 BI01
2162019018 2255317 19O GLO. MB  52 BA01
2162019018 2000004 19O GLO. B   52 MDEX301
2162019018 2331064 19O REC. MB  52 J31064
2162019018 2000002 20I GLO. MB  52 MDEX301
2162019018 2312081 20I GLO. MB  52 BI01
2162019018 2321088 20I GLO. MB  52 BE06
2162019018 2332071 20I GLO. MB  52 BG58
2162019018 2312067 20P GLO. MB  52 BJ09
2162019018 2312093 20P GLO. MB  52 BI01
2162019018 2332062 20O GLO. MB  52 BG58
2162019018 2312068 20O GLO. MB  52 BK16
2162019054 2300035 16P GLO. MB  52 BA51A
2162019054 2312047 16P GLO. MB  52 BA51
2162019054 2300034 16P GLO. MB  52 BA51
2162019054 2300033 16P GLO. MB  52 BA51
2162019054 2312048 16O GLO. MB  52 BB01A
2162019054 2312052 16O GLO. B   52 BB51
2162019054 2312056 16O GLO. B   52 BB51
2162019054 2341086 16O GLO. MB  52 BB01A
2162019054 2255064 16O REC. MB  52 J55064
2162019054 2255065 16O REC. MB  52 J55065
2162019054 2312049 17I GLO. B   52 BC01
2162019054 2352038 17I GLO. MB  52 BC01
2162019054 2341089 17I GLO. MB  52 BC01
2162019054 2312053 17I GLO. MB  52 BC51
2162019054 2341093 17P GLO. B   52 BD01
2162019054 2312050 17P GLO. B   52 BD01
2162019054 2312054 17P GLO. MB  52 BD01
2162019054 2342000 17P GLO. MB  52 BD01
2162019054 2312059 17O GLO. MB  52 BG51
2162019054 2312051 17O GLO. MB  52 BE01
2162019054 2352035 17O GLO. MB  52 BB01
2162019054 2312055 17O GLO. B   52 BE01
2162019054 2352036 18I GLO. MB  52 BC01
2162019054 2312058 18I GLO. B   52 BG01
2162019054 2312057 18I GLO. MB  52 BF01
2162019054 2312061 18P GLO. B   52 BH01
2162019054 2312070 18P GLO. MB  52 BE01
2162019054 2312063 18P GLO. MB  52 BH01
2162019054 2312060 18O GLO. B   52 BG01A
2162019054 2000005 18O GLO. MB  52 MDEX201
2162019054 2321067 18O GLO. MB  52 BB06A
2162019054 2242036 18O GLO. MB  52 HA03
2162019054 2255066 18O REC. MB  52 J55066
2162019054 2211089 19I GLO. B   52 HE08
2162019054 2352034 19I GLO. B   52 BF01
2162019054 2312064 19I GLO. NA  52 BI51
2162019054 2312066 19O GLO. MB  52 BI51
2162019054 2312088 19O GLO. MB  52 BI01
2162019054 2292077 19O GLO. MB  52 HA03
2162019054 2312064 19O GLO. MB  52 BI01
2162019054 2312072 20I GLO. MB  52 BE01
2162019054 2312062 20P GLO. B   52 BH01B
2162019054 2321070 20P GLO. MB  52 BG06A
2162019054 2332062 20O GLO. MB  52 BG58
2162019054 2312065 20O GLO. MB  52 BI01
2162019054 2151027 20O GLO. S   52 CG02
2162019198 2300035 16P GLO. B   52 BA51A
2162019198 2312047 16P GLO. B   52 BA51
2162019198 2300034 16P GLO. S   52 BA51
2162019198 2300033 16P GLO. MB  52 BA51
2162019198 2312052 16O GLO. S   52 BB51
2162019198 2312056 16O GLO. B   52 BB51
2162019198 2341086 16O GLO. NA  52 BB01B
2162019198 2312048 16O GLO. S   52 BB01B
2162019198 2312049 17I GLO. B   52 BC01
2162019198 2312053 17I GLO. B   52 BC01A
2162019198 2312050 17P GLO. S   52 BD51
2162019198 2312054 17P GLO. S   52 BD01
2162019198 2352038 17P GLO. B   52 BC51
2162019198 2312055 17O GLO. B   52 BE01A
2162019198 2341086 17O GLO. S   52 BB52
2162019198 2312051 17O GLO. B   52 BE01A
2162019198 2312057 18I GLO. S   52 BF51
2162019198 2352035 18I GLO. B   52 BB02
2162019198 2342000 18I GLO. MB  52 BF02
2162019198 2341089 18I GLO. B   52 BC51
2162019198 2312059 18P GLO. S   52 BG01A
2162019198 2341093 18P GLO. B   52 BD52
2162019198 2352034 18P GLO. B   52 BA05A
2162019198 2352036 18P GLO. NA  52 BC02
2162019198 2312061 18O GLO. B   52 BH01A
2162019198 2342039 18O GLO. MB  52 BG12
2162019198 2312058 18O GLO. B   52 BG01A
2162019198 2352036 18O REC. S   52 J52036
2162019198 2312062 19I GLO. B   52 BH01
2162019198 2312063 19I GLO. MB  52 BH01
2162019198 2255183 19O GLO. S   52 HA13
2162019198 2312065 19O GLO. B   52 BI51
2162019198 2312064 19O GLO. B   52 BI01
2162019198 2255064 19O REC. MB  52 J55064
2162019198 2255065 19O REC. MB  52 J55065
2162019198 2312060 20I GLO. MB  52 BG01
2162019198 2321060 20I GLO. MB  52 BF06A
2162019198 2321071 20I GLO. MB  52 BG06
2162019198 2255317 20P GLO. MB  52 BA01
2162019198 2312066 20P GLO. MB  52 BI01
2162019198 2352017 20P GLO. MB  52 BK55
2162019198 2255303 20O GLO. S   52 HA03
2162019401 2300035 16P GLO. B   52 BA51A
2162019401 2312047 16P GLO. B   52 BA51
2162019401 2300034 16P GLO. MB  52 BA51
2162019401 2300033 16P GLO. MB  52 BA51
2162019401 2312056 16O GLO. S   52 BB01B
2162019401 2312052 16O GLO. B   52 BB01B
2162019401 2341086 16O GLO. NA  52 BB01B
2162019401 2312048 16O GLO. S   52 BB01B
2162019401 2352038 17I GLO. MB  52 BC01A
2162019401 2312049 17I GLO. B   52 BC01A
2162019401 2312053 17I GLO. MB  52 BC01A
2162019401 2312050 17P GLO. S   52 BD01
2162019401 2312054 17P GLO. MB  52 BD01
2162019401 2341086 17O GLO. B   52 BB01A
2162019401 2312051 17O GLO. B   52 BE01
2162019401 2342000 18I GLO. S   52 BD01
2162019401 2341089 18I GLO. B   52 BC51
2162019401 2352035 18P GLO. B   52 BB02
2162019401 2312055 18P GLO. NA  52 BE51
2162019401 2312057 18O GLO. B   52 BF01
2162019401 2312059 19P GLO. NA  52 BG01
2162019401 2352036 19P GLO. NA  52 BC02
2162019401 2312060 20P GLO. MB  52 BG01
2162019401 2352036 20P GLO. B   52 BC01
2162019401 2352034 20P GLO. MB  52 BF51
2162019401 2312055 20O GLO. MB  52 BE01
2162019401 2312058 20O GLO. MB  52 BG01
2162019401 2255064 20O GLO. MB  52 HD09
2162019401 2312059 20O GLO. B   52 BG51
2162019401 2342005 20O GLO. MB  52 BH22
2162019401 2312063 20O GLO. MB  52 BH01
2162019401 2312061 20O GLO. B   52 BH01B
2162019474 2300035 16P GLO. B   52 BA51B
2162019474 2312047 16P GLO. B   52 BA51
2162019474 2300034 16P GLO. MB  52 BA51
2162019474 2300033 16P GLO. MB  52 BA51
2162019474 2312048 16O GLO. NA  52 BB01A
2162019474 2312056 16O GLO. S   52 BB01A
2162019474 2312052 16O GLO. B   52 BB01A
2162019474 2341086 16O GLO. B   52 BB01A
2162019474 2312048 17I GLO. MB  52 BB01
2162019474 2341089 17I GLO. S   52 BC51
2162019474 2312053 17I GLO. MB  52 BC51
2162019474 2352038 17I GLO. B   52 BC51
2162019474 2312049 17P GLO. MB  52 BC51
2162019474 2341093 17P GLO. B   52 BD01
2162019474 2312054 17P GLO. S   52 BD01
2162019474 2342000 17P GLO. NA  52 BD01
2162019474 2312050 17O GLO. S   52 BD01
2162019474 2352035 17O GLO. MB  52 BB01
2162019474 2342000 17O GLO. S   52 BD01
2162019474 2312055 17O GLO. B   52 BE01
2162019474 2352036 18I GLO. MB  52 BC01
2162019474 2312057 18I GLO. B   52 BF51
2162019474 2312051 18I GLO. B   52 BE01A
2162019474 2312059 18I GLO. S   52 BG01
2162019474 2312060 18P GLO. B   52 BG01
2162019474 2352034 18P GLO. B   52 BA05A
2162019474 2312061 18O GLO. S   52 BH01A
2162019474 2312062 18O GLO. B   52 BH01
2162019474 2312063 18O GLO. S   52 BH01
2162019474 2312058 18O REC. NA  52 J12058
2162019474 2312066 19I GLO. NA  52 BI51
2162019474 2312065 19I GLO. S   52 BI01
2162019474 2312064 19I GLO. MB  52 BI51
2162019474 2331097 19P GLO. B   52 BI07
2162019474 2352024 19P GLO. MB  52 BK55
2162019474 2312066 19P GLO. S   52 BI51
2162019474 2312058 19P GLO. S   52 BG01
2162019474 2312087 19O GLO. NA  52 BI51
2162019474 2212013 19O GLO. B   52 HH20
2162019474 2312085 19O GLO. MB  52 BI01
2162019474 2352015 19O GLO. S   52 BL55
2162019474 2312077 19O GLO. MB  52 BE01
2162019474 2312094 20I GLO. MB  52 BE01B
2162019474 2352029 20I GLO. MB  52 BL55
2162019474 2255414 20I GLO. MB  52 HA01
2162019474 2342005 20P GLO. B   52 BH02
2162019474 2321062 20P GLO. MB  52 BC06B
2162019474 2000002 20P GLO. MB  52 MDEX301
2162019474 2255210 20P GLO. MB  52 HD02
2162019474 2255064 20P REC. B   52 J55064
2162019474 2255065 20P REC. B   52 J55065
2162019474 2293033 20O GLO. B   52 HG02
2162019474 2352031 20O GLO. MB  52 BL55
2162019474 2000004 20O GLO. MB  52 MDEX301
2162019509 2300035 16P GLO. B   52 BA51B
2162019509 2312047 16P GLO. B   52 BA51
2162019509 2300034 16P GLO. MB  52 BA51
2162019509 2300033 16P GLO. MB  52 BA51
2162019509 2312056 16O GLO. S   52 BB01B
2162019509 2312052 16O GLO. B   52 BB01B
2162019509 2341086 16O GLO. NA  52 BB01B
2162019509 2312048 16O GLO. S   52 BB01B
2162019509 2312049 17I GLO. B   52 BC01
2162019509 2341086 17I GLO. S   52 BB01A
2162019509 2312053 17I GLO. B   52 BC01
2162019509 2312050 17P GLO. S   52 BD51
2162019509 2341089 17P GLO. S   52 BC01
2162019509 2312054 17P GLO. B   52 BD01
2162019509 2352038 17P GLO. S   52 BC01
2162019509 2312055 17O GLO. B   52 BE01A
2162019509 2352035 17O GLO. NA  52 BB02
2162019509 2312051 17O GLO. B   52 BE01A
2162019509 2341093 17O GLO. S   52 BD51
2162019509 2352035 18I GLO. B   52 BB02
2162019509 2342000 18I GLO. B   52 BF02
2162019509 2312057 18I GLO. MB  52 BF01
2162019509 2352036 18I REC. NA  52 J52036
2162019509 2352034 18P GLO. B   52 BF01
2162019509 2242036 18P GLO. MB  52 HA03
2162019509 2312059 18P GLO. B   52 BG01A
2162019509 2352036 18P GLO. S   52 BC01
2162019509 2312060 18O GLO. NA  52 BG01
2162019509 2312062 18O GLO. S   52 BH01A
2162019509 2312058 18O GLO. S   52 BG01A
2162019509 2312063 18O GLO. MB  52 BH01
2162019509 2312061 18O GLO. B   52 BH01
2162019509 2312065 19I GLO. NA  52 BI01
2162019509 2312064 19I GLO. NA  52 BI01
2162019509 2312089 19I GLO. MB  52 BI01
2162019509 2321060 19P GLO. NA  52 BG06B
2162019509 2291098 19P GLO. NA  52 HC03
2162019509 2312065 19P GLO. B   52 BI01
2162019509 2312084 19P GLO. NA  52 BI01
2162019509 2312064 19P GLO. B   52 BI01
2162019509 2321088 19P REC. MB  52 J21088
2162019509 2321060 19P REC. S   52 J21060
2162019509 2351099 19O GLO. MB  52 BJ55
2162019509 2312096 19O GLO. MB  52 BG01A
2162019509 2352008 19O GLO. S   52 BJ05
2162019509 2312094 19O GLO. MB  52 BE01F
2162019509 2312087 20I GLO. MB  52 BI01
2162019509 2352011 20I GLO. B   52 BL55
2162019509 2312067 20I GLO. MB  52 BJ22
2162019509 2312072 20I GLO. B   52 BE01
2162019509 2312060 20P GLO. S   52 BG01
2162019509 2312068 20P GLO. MB  52 BK22
2162019509 2312079 20P GLO. B   52 BE01
2162019509 2312084 20P REC. MB  52 J12084
2162019509 2211089 20O GLO. MB  52 HE51
2162019509 2312080 20O GLO. B   52 BE01
2162019509 2312095 20O GLO. S   52 BF01D
2162019509 2312069 20O GLO. MB  52 BL22
2162019509 2312066 20O REC. S   52 J12066
2162019509 2293027 20O REC. B   52 J93027
2162019590 2300035 16P GLO. MB  52 BA51B
2162019590 2312047 16P GLO. MB  52 BA51
2162019590 2300034 16P GLO. B   52 BA51
2162019590 2300033 16P GLO. MB  52 BA51
2162019590 2312056 16O GLO. S   52 BB01B
2162019590 2312052 16O GLO. S   52 BB01B
2162019590 2341086 16O GLO. S   52 BB01B
2162019590 2312048 16O GLO. S   52 BB01B
2162019590 2341089 17I GLO. B   52 BC01A
2162019590 2352038 17I GLO. MB  52 BC01A
2162019590 2312049 17I GLO. B   52 BC01A
